 9450 47 -54920321713125
 9450 75 -1946194347560625
 9450 88 1497434720974695
 9450 93 -6932568152660625
 9485 3 -10599394436504
 9490 4 -17397497915461
 9510 5 16099757136577294291
 9546 6 -227096129265949
 9570 10 -1652123013970573
 9570 13 -1517298807349
 9570 27 -96963943516417
 9576 24 -99019714261824
 9585 2 1945566819548712
 9585 3 -52530304127815224
 9594 9 1472442891060699
 9614 3 36660274241355
 9660 6 -162500630817664
 9690 13 -41784480369329351509
 9690 13 -41784480369329351509 
 9690 20 -182511008610121
 9702 55 -40476775212657
 9744 12 -245128751534528
 9768 11 -150670721768032
 9790 13 -25623176274873
 9790 15 56140888697703
 9830 3 -41081473330857
 9842 13 -11841055717401
 9870 13 -122701432717457
 9870 4 -58381823397941
 9918 17 -1148884069131225
 9930 19 21019630625423
 9935 3 -7053241184216
 9936 45 -135394909843392
 9954 10 -14222740265217
 9968 15 -743775085662400
 9990 18 -105289115931261
 9996 17 440258860345472
 9999 10 -41557205696472
 10005 12 11473082406728
 10005 13 -116901804855448 
 10010 11 -213829149667869
 10010 22 -2807253785381921
 10030 12 164537197273719
 10030 8 -126363648074782221
 10062 3 86334707649195
 10080 14 -144653501161728
 10080 20 144653501161728
 10086 15 -66162054394529
 10086 3 7008881123232235
 10087 3 -37425845547441
 10089 6 -3283590842361
 10122 2 -1317944982745
 10146 6 -6334434720109
 10230 6 -11951688196493
 10230 7 -189886315992821
 10234 10 7444183414751
 10252 1 103760981063360
 10285 10 -51719188081176
 10318 4 69011850341323
 10320 23 -185314398814372544
 10320 9 2157215048643968
 10322 5 -4526158316653
 10332 5 -5647543538073408
 10350 9 -264896929567125
 10382 4 -267907005973457
 10450 21 -357048357854625
 10458 4 -865211020309576989
 10498 1 732698112839980807
 10510 3 44669219684248539
 10515 3 -90517393521944
 10527 7 -13034216899931480
 10550 6 2921301011968875
 10582 5 -27098282236329
 10614 14 20877848951599
 10626 16 2428215181250039
 10642 1 466336181369915
 10650 2 1112831175244409875
 10654 4 56690883786347
 10656 15 93921186472704
 10656 16 -93921186472704
 10675 11 -50641568459000
 10686 8 5751690251111
 10710 35 38136171834279
 10725 6 -391660690070125
 10770 8 -1568558333424061
 10803 2 -69944563753325
 10842 8 -89671327680637
 10850 27 2894363241663375
 10906 14 17154045035096031
 10906 3 -473081854954886477
 10914 10 -13156269465833
 10950 13 -53868746125
 10950 3 6296513912875
 10960 4 35250796618048 
 10998 22 -20753264249145
 11011 6 211048598322199
 11022 20 -53530657178257
 11067 11 -10185698739448
 11115 1 -422927670814512408
 11115 2 15663987807944904
 11118 1 -134732583213821
 11130 26 -340885022800841
 11130 29 11907788276663
 11130 4 509320894709467
 11154 13 -10148777380616797
 11211 2 -12150997532056
 11214 13 -313780114263825
 11242 6 -26036155275129
 11270 12 105659919645623
 11271 2 132385727355175
 11286 17 6676260459828579
 11286 46 -247268905919577
 11305 4 -20738346663077
 11322 27 18295402422159
 11330 5 765168068305603
 11346 1 -2124490697458469
 11418 9 2636158220231975
 11430 4 867466706895171
 11430 9 -23421601086169617
 11466 15 -22183526543157
 11466 67 10064159215551
 11470 2 10451023589223
 11495 6 -431001254800809
 11509 2 -2399541758136
 11526 10 -21136769566273
 11544 8 733438649717792
 11550 29 -4664629348525
 11550 33 -130903137713125
 11550 53 -583078668565625
 11571 10 2209538641967
 11590 11 -526940684730593
 11590 13 273941566998463
 11609 1 -26486093955160
 11620 2 319386720430951552
 11634 9 -2629824259437521
 11640 3 13052259400832
 11658 19 -2706411733623001
 11661 13 113392168919783
 11682 5 6844960076495427
 11690 7 -674245532714697
 11714 3 -501135658527717
 11726 11 3284347990661847
 11730 16 55382677035119
 11730 6 1815801078088979
 11770 9 -35399957665390713
 11774 7 106932302930503
 11781 6 -2331032921496
 11830 16 -348536580837913
 11830 21 -10436398335649
 11830 2 -22928767143420853
 11835 1 -690020988408
 11850 22 10076948731372375
 11862 13 -10207867972617
 11925 24 -98326857555000
 11946 5 43319037043351
 11949 3 -14152801359370456
 11970 15 7597803762488528163
 11970 45 20840260691727
 11970 53 1740399810632631
 11998 1 99337620491731
 12006 10 21886880871771
 12036 2 367294559658112
 12054 17 122326003774331
 12054 6 -16000369195013
 12054 8 -34881186072005
 12090 24 -115771534379441
 12090 29 -5879321381839177
 12090 34 -284052602828658529
 12093 6 18401736473531
 12122 6 -180740644561305
 12138 23 -30379386149713
 12144 41 121213185731648
 12173 3 -275308700418296
 12201 5 563389911765415
 12210 12 220093439580323
 12210 4 -55489486657157
 12222 5 -68688302854653
 12255 2 -110914104110968
 12270 11 -73807203299993
 12270 13 251921975118823
 12330 22 -19050563426481
 12342 14 -40802351539213
 12342 19 769075064369315
 12342 26 456820320974831
 12350 16 -62269483330041625
 12350 27 -6398555753825
 12350 5 -799819469228125
 12351 6 -1239672299941
 12360 4 -141448793451328
 12369 4 -10719397580905
 12376 10 -170023573097771392
 12376 11 7387762062938048
 12376 4 -31288207132736
 12390 1 86945513748787
 12410 4 -15607080243621
 12415 3 -29746397921176
 12420 3 -60255847349568
 12432 50 85756855367168
 12441 4 11703658237435
 12442 3 -22789543547701
 12450 6 7162600029875
 12470 5 -27740898669501
 12474 16 -37578713445657
 12474 4 1014625263032739
 12495 14 1184722764585416
 12530 5 5082944741531
 12530 9 2909797585071903
 12540 11 -160327185616864
 12558 16 187576776831079
 12558 6 -6418688190949
 12582 4 -5800170994677
 12600 29 171733220280000
 12630 10 1506574741375943
 12642 38 145853840262599
 12648 6 -7228642147552
 12662 3 -895249859373
 12670 9 7453533410891
 12673 3 55580182386687
 12684 2 30312620043040
 12696 5 -353445451438400
 12702 3 -4473812033009
 12720 3 -8432474854291136
 12720 38 -543210660577216
 12727 1 173859182628695
 12730 3 -14976211147813
 12810 1 -214736680709837
 12810 13 218136752850871
 12810 2 8283026023147
 12834 14 112054389195519
 12834 20 -414551883816873
 12864 14 -319901271086080
 12864 9 319901271086080
 12870 15 7178098489944147
 12870 29 -137932938407421
 12870 42 -23700312190017
 12873 3 -4567783387672
 12880 7 -991524663424
 12903 2 -15730113524408
 12927 5 91131353781335
 12950 4 -161422549331951125
 12978 16 -119738789383725
 12978 2 -1225419019534557
 13032 5  -103594662897984
 13050 23 -83282883463125
 13055 1 106840645869448
 13065 17 -3969819542584
 13072 10 -11969957919168
 13098 17 -141110909974873
 13101 2 9062072335315
 13104 18 -10483618188627072
 13104 58 18408923521344
 13110 20 1941194696896063
 13110 2 3038203066267
 13110 27 -497680926209
 13110 3 2435440396854187
 13110 34 -33094593531373033
 13110 42 346250719162079
 13110 6 -3849681992319341
 13158 11 -1179412628016897
 13158 1 31844140956456219
 13158 21 14702128809615
 13175 7 1401321869846875
 13195 4 427888595997127
 13209 5 866494659295432
 13221 7 51392967929928
 13224 6 -29039881122080
 13230 43 -128134565520381
 13232 3 -102918845882304
 13242 4 -5490978918121
 13260 3 -1064855526747488
 13282 2 1119401709038191
 13286 5 -23891273114441013
 13290 10 18443972906063
 13294 9 51011403670567
 13300 18 -53942532400000
 13302 17 -40447210359378321
 13325 4 4962571892875
 13325 5 -1126505909125
 13335 8 337925623321822339
 13350 12 -40659307456625
 13359 4 55091426745959
 13374 7 43642772349975
 13390 5 90336122864623
 13395 5 -1382597438333464
 13398 11 3576490638659
 13398 29 -38398416952337
 13410 17 23876000344863
 13410 22 -134040113501049
 13425 5 -645719021279000
 13426 14 -1011241560567329
 13432 2 6040897318813248
 13440 12 -180061420670144
 13440 19 -1440452318416768
 13440 32 180061420670144
 13440 41 1440452318416768
 13474 5 866494659295432
 13524 5 37755437055616
 13530 21 7540021491454871
 13530 7 -2039083847054677
 13533 2 1494326314675
 13534 2 11485215447435
 13545 7 21390014818647
 13566 13 999666067283407
 13566 6 13107926819035
 13580 7 -10736435062144
 13582 1 1874944629603
 13588 4 -567450864813376
 13630 1 -11355308663093
 13650 11 145685892563875
 13650 19 1372157396875
 13650 36 -974396259325
 13650 52 -68042250452254625
 13650 58 -121799532415625
 13662 1 14480614679859
 13700 1 -4406349577256000
 13706 6 12056666012788123
 13730 2 -549040754856309057
 13734 3 6111234199758339
 13764 2 967926424802336
 13770 15 -28202927151069
 13770 26 -43152912858033
 13776 28 -209168279187904
 13788 2 -1261537996818816
 13790 1 127351252184694427
 13794 11 20292039053011
 13794 1 -1701625592586293
 13806 8 -2082751666204617
 13815 2 -30857949560952
 13816 4 -79355601058240
 13818 14 3780104526415
 13858 6 12945569972371075
 13860 16 -247791795733728
 13878 10 -1195168096161
 13896 6 33305983728192
 13904 4 17504412052053312
 13904 9 65001129905971008
 13905 6 2197217063304
 13926 20 -112294956514753
 13938 1 -10161321615557
 13950 14 39012605298169875
 13950 39 -3220554251818125
 13950 4 -26822408374125
 13965 2 -92385501814277
 13970 5 14733940813219
 13995 6 -39059406009432
 14007 9 10123193969288
 14025 23 -1252866826444600
 14025 3 -156608353305575000
 14030 1 -6425035301717
 14058 4 -16531899474645
 14070 4 -18886541229346141
 14079 3 342225131606632
 14098 2 -9793568324794941
 14110 6 -46581157621793737
 14118 14 83812804846919
 14130 16 68004925590951
 14145 3 -259620750877177
 14154 15 -1676985660001
 14157 19 2957161471848936
 14170 12 -20968602511537
 14170 6 -133219620004301
 14196 17 265679508142880
 14210 10 4866153962607
 14210 17 -1669090809174201
 14235 9 -9250624576102456
 14245 4 7974678532488571
 14259 13 262599079300712
 14266 2 2367415079315
 14274 13 -14708391404744601
 14274 1 544755237212763
 14280 17 -2624866758678592
 14280 38 -1739286682256096
 14280 40 -18284353541504
 14280 44 305690266214432
 14322 1 -160718163427781
 14358 4 -10171813669289
 14370 2 1870497657460243
 14370 7 49261814191
 14385 1 8943603113467
 14430 14 627652814163954587
 14430 2 4869670499834707
 14430 30 32245716372897799
 14448 33 27214710719552
 14478 6 25626926380818195719
 14478 8 107855816481902231
 14490 14 2527236240507
 14490 19 10052805908979
 14490 33 -34811246416113
 14490 3 -41051740093533
 14490 38 -49278436885593
 14490 5 1289305422819
 14490 55 -65822892318009
 14514 14 384400575847
 14514 5 -292474998917
 14514 8 -3102532417057357
 14518 3 34557698011339
 14535 12 4162634551310391
 14547 2 1659814803739
 14553 14 1548332253749736
 14553 7 -57345639027768
 14570 3 102223929930740019
 14570 6 450314504370927
 14575 2 -441663803577125
 14660 1 -524697113687392
 14706 5 -5049825997149
 14718 12 -1037852557057
 14730 15 410063202715679
 14790 10 -12375187682797
 14790 30 -76825926948889
 14790 5 -1183025700886589
 14805 7 6554596771696779
 14833 2 -3897357687621
 14835 6 -61345364995261
 14850 51 1821461448375
 14874 2 -211743286968880981
 14882 5 271938881020283
 14882 6 65454267554747
 14886 10 -43418888106597
 14910 11 -1429168490261
 14910 1 6223426825267
 14910 16 22352886036208043
 14910 19 -196897384840717
 14910 33 2033720310887
 14910 38 4491625565951
 14916 5 694642849414784
 14938 14 8432906816447
 14938 17 99717798147479
 14942 2 -28413288001593
 14944 1 -28910273431744
 14944 4 28910273431744
 14945 7 138960463851496
 14950 21 -427104565465625
 14970 1 19638010683683
 14994 14 3202904266810731
 14994 56 422766345976191
 14994 72 577001710774503
 15006 1 6062019334903
 15015 11 200960208652328
 15015 15 -3132581538997
 15015 20 -156372912954649
 15026 6 11232773005375
 15042 10 -13448381843825
 15050 12 7560014900586875
 15050 15 -44298997537315625
 15050 18 60480119204695
 15050 28 -1890182741035625
 15050 3 -15121461928285
 15090 4 2583039192592067
 15102 3 26602915436667
 15114 8 -29060703590401
 15150 23 -346473161347625
 15150 30 6265279449535375
 15162 1 1153081055998747
 15162 14 -31255807711717
 15170 9 -3185429505781553
 15189 1 -164294115165701
 15189 5 37460668343219
 15190 14 -1863887298144389
 15190 20 -7942132735124301
 15204 7 992180198377376
 15210 35 65832594986223
 15219 2 -135623362738329
 15219 3 17275129344238536
 15225 6 -7157617991000
 15246 16 -157068769119669
 15246 34 -372991914711009
 15246 7 -33717828388227885
 15270 7 -1122142960619317
 15288 1 -150540578361152
 15288 19 133180779211077248
 15290 9 74682956065167
 15308 1 -4943391390080
 15314 12 58678090134513903
 15330 11 -8815509943068709
 15330 22 -143279524164041
 15342 2 -188530788855365
 15390 12 -77647742283141
 15408 10 -20203191956494944
 15430 6 668250386488711
 15450 13 223503398970875
 15470 6 23121521615154691
 15470 9 -1546538830561061
 15480 9 58244806313387136
 15486 11 1954673347087
 15498 23 7511538929607
 15498 6 -202811551099389
 15504 26 -38207749339834048
 15510 10 -115526038970629
 15510 11 6224534452927
 15521 1 -340544345892984
 15570 18 4308826051500903
 15570 2 -159586150055589
 15570 26 2347413030806319
 15582 22 1582760212106255
 15600 67 -585822714846400
 15610 2 -1194012958573
 15642 9 27422351679081519
 15648 6 43023444443648
 15660 13 -770639584443264
 15660 9 20807268779968128
 15675 12 -1416857778125
 15686 3 -59988724616125
 15726 2 -13930685165465
 15730 27 -1168337612033801
 15730 29 -873302758715321
 15730 8 -7823885646797
 15744 8 1252729656640
 15759 1 4979897673579
 15762 5 -7798951324405
 15810 21 -69921246826801
 15818 1 123416007226891019
 15834 17 -14438269795249
 15834 3 26270231151835
 15855 9 11905102917224
 15867 5 -102869463221208
 15870 35 6121968492001247
 15870 3 -954963242086877
 15878 6 164837165987007
 15906 7 32718637164151
 15906 8 17873502783823
 15925 17 1743480197620875
 15938 3 197434652194359
 15942 2 15137224865767
 15960 16 -840502696654144
 15965 2 -12217060602953
 15975 16 -3786318135000
 15986 2 -3295096795325429
 16002 1 2672829655372899
 16005 6 -38767906787669
 16005 7 -2502504345673
 16042 2 -665882753952833
 16044 4 -212628575294848
 16048 18 -1382362136362432
 16048 26 -9472699362854080
 16050 17 -921193090035625
 16068 2 193120570682272
 16074 4 -3669587222085
 16082 1 -13985001455865965
 16086 7 -807352620481
 16100 3 -177582935132000
 16107 9 -9391990641958072
 16120 8 -11751707850624
 16126 2 24922503270495
 16135 1 26410225104712
 16170 13 17495208493651
 16170 2 105865689292867
 16170 23 -312829592174533
 16170 55 -77934883813129
 16170 8 1947954320564707
 16185 2 17186610748744
 16185 6 407350080060776
 16192 16 26667863235072
 16260 2 1796380123550752
 16290 4 -70597075275333
 16302 14 -8631430621793
 16302 8 7196766808774427
 16306 7 -53878526696881
 16317 13 -12409284961802232
 16390 17 -925511439726953
 16392 4 -4994024552595008
 16414 3 -21982591260865
 16422 23 -20067193039513465
 16425 4 -132815048355000
 16425 8 -1805504224275000
 16434 1 312017831064963
 16434 8 -7295215279993974909
 16456 13 943799851988928
 16506 18 82307154202335
 16506 4 -5878191941901
 16510 2 1747293853267
 16560 36 135627227938368
 16566 6 -216141476088709
 16590 10 -404671819006477
 16590 1 26267453917363
 16590 21 15522456619727
 16590 7 8617929120904643
 16606 17 -12114072499577977
 16610 9 7859706488520903
 16614 20 -118910306452185
 16614 6 49334958685814859
 16650 14 87373888396875
 16650 27 -1792346954806125
 16650 38 14534808496875
 16650 41 -17801019158625
 16695 4 361660448043
 16695 8 -9764832097161
 16698 18 49629239743787
 16698 26 11788295157199
 16698 29 24008010958063
 16698 6 2520855472012867
 16710 9 -17443959649721
 16720 1 9094971892032
 16720 28 182808759221568
 16720 33 -12172072669984
 16720 34 -20724327804096
 16744 6 1201813688347264
 16758 23 1081536676280991
 16758 31 -370967079964379913
 16758 8 -892486499414517
 16770 10 11326704127506539
 16770 24 12166101935047
 16770 3 -207887407316909
 16785 4 -7612874593317
 16800 18 -669692135008000
 16800 9 669692135008000
 16821 8 4874027730984
 16830 16 34258080943683
 16830 32 216389098275939
 16830 65 5734447956414279
 16866 2 -8008288233516405
 16870 4 -794939418364994433
 16872 1 6537796470836864
 16880 17 -1495706118128064
 16884 8 -131004286040160
 16905 23 -1203498913980664
 16926 1 421678177966963
 16926 18 7662827639195
 16926 35 -811910704753
 16932 4 -56754371942748224
 16950 20 480568484306375
 16954 19 8951288013143
 16965 6 -116477277297048
 16965 9 254828004427647
 16985 4 530469748871784
 16994 1 334009457096131
 16998 5 -1276379538773057
 17004 3 -11741652891008
 17006 1 -12200660798741
 17006 2 -1209828989133
 17010 21 1518799786083
 17010 37 -78549757409313
 17031 2 1722094050851
 17034 1 -62498637729484073
 17040 16 -569769561725137856
 17066 3 -9672741433629
 17067 1 822908777196104
 17094 24 -11852939718577
 17094 27 905203653983
 17094 5 -1186864717840397
 17110 6 -571623853123881
 17127 2 29496552790455
 17127 4 -796406925342285
 17130 17 3301614548288279
 17157 2 99729156886696
 17170 1 9300614291625347
 17186 3 -1299321396433
 17190 11 254809173654891
 17202 3 -131296675766885
 17214 11 664142930013239
 17214 8 7845169777615
 17220 7 29394844633216
 17238 7 -50717727127405
 17262 1 -79602105350781
 17270 1 -140481177039564877
 17271 9 48912634219752
 17286 1 4586448399314443379
 17325 30 -226172696175000
 17334 8 -115649998527681
 17340 4 -477664239854816
 17346 24 255607747501463
 17346 31 -15757530198697
 17358 7 -13114298897081
 17360 27 -1481913979731648
 17360 4 -11738560938112
 17385 3 24900852801907
 17395 9 -494375731787672
 17402 8 1709403246963
 17420 12 -291668994554976
 17430 35 9810816806447
 17430 7 -9989103412357139069
 17442 13 -5586809861169
 17472 30 5454495858176
 17472 40 -3106257241074688
 17472 52 3106257241074688
 17478 4 14273111739051
 17490 5 -41195889558701
 17505 15 71335370293416
 17505 8 -565422678070857
 17510 4 2516409080603
 17514 21 -82428455168865
 17514 23 438730375922775
 17526 2 38680273601379107
 17526 5 33250617855255707
 17538 5 -90156082438981
 17544 5 -14109346841408
 17550 27 -20183230063125
 17574 6 258001026178571
 17586 8 -5482462615241301
 17610 5 377052340262167
 17615 2 1461176837407
 17630 1 277714701093051
 17630 2 -85676354931879261
 17640 41 -1245618916339392
 17661 3 -8387678466312461
 17670 10 4371005515807
 17670 17 7822117578871
 17670 21 173936612182967
 17670 7 -133992898985269
 17688 12 -2212728094328950144
 17694 7 -18633009909645
 17706 1 1161625271140547
 17710 12 3381106154831
 17730 10 -23346576109269
 17730 20 358927811944767
 17738 12 -189773881052049
 17760 11 44934537480128
 17760 2 -44934537480128
 17775 24 126054549543375
 17790 7 88640174826251
 17808 27 295325520626240
 17808 7 22424735961693568
 17814 17 -1451534692969
 17841 3 -13123171171736
 17850 48 -14973502902625
 17901 2 -13526145980469
 17905 2 -398510305433973
 17914 4 174657292514315
 17918 4 303574569059223
 17946 7 -31690541290390461
 17955 12 669309615378216
 17955 17 -6042187363347864
 17955 23 223784717161032
 17974 10 -9649332572298049
 17978 3 1575590660063
 17979 3 417206992232575
 17986 11 -126329279149153
 18015 3 -72334481970401
 18018 31 15906861305343
 18018 45 48773869920134631
 18042 9 840722423471
 18054 10 -583184026277901
 18054 16 -3996295043704065
 18054 5 5577148300406211
 18060 6 -3949991661781376
 18074 7 -262255190546917
 18078 12 21185488986823
 18078 3 5645065030939
 18088 6 -531840465242547264
 18088 7 12744833955633856
 18096 18 -26273309789888
 18130 17 442943475366873887
 18135 11 -8929587733861176
 18135 14 -6542580392832024
 18150 20 3624492313151875
 18150 55 2645664678427375
 18165 10 -10850684601709
 18165 8 -776379751768837
 18174 1 32406528241459
 18190 4 -742857956549
 18231 6 1637666216358839
 18246 3 -10394319346982533
 18249 4 -768656153285
 18249 8 5381536225960
 18255 3 37297743560119
 18258 3 -105073396314461
 18266 2 -4706478664561
 18270 31 -223696977859377
 18270 41 -10659912563095137
 18278 8 -67169165723009
 18282 9 402104570425343
 18290 3 11178962249059
 18304 12 -4413438605376
 18304 17 35307508843008
 18304 6 -35307508843008
 18318 1 62453456647075
 18318 4 -12228024229885
 18326 10 -8829322877001501
 18326 13 -4563805099861
 18326 16 -15823871224021
 18326 2 -2212763172282845
 18330 1 1649913121497763
 18330 19 1033115288257567
 18330 8 23362205336387
 18354 18 -3770572153697
 18354 1 934786705483
 18354 20 77518859462479
 18354 21 -40579860958402193
 18354 23 -20346359714066665
 18354 4 -1825529301989
 18384 11 -46723629511808
 18390 10 -2663632701521
 18391 1 -6664880239992
 18396 9 -25435701188447040
 18414 12 -14191018742266929
 18414 9 525593286750627
 18426 3 20609454574475
 18430 10 -6475301890921
 18438 3 -79717089997
 18450 16 -343218667618125
 18450 40 13041308937375
